Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
7875.752445,704048.6650029296,5638917.668637712,84500.0,359.9375,-6.5625,2.6875,0.2588235438,0.0,image47.jpg,5,30U,704048.307611534,5638917.954385636,84242.24746389623,-67.07779768433772,-63.78547094526641
8035.546299,704048.6767284973,5638917.669098428,84500.0,359.8125,-7.0,2.6875,0.3137255013,0.0,image48.jpg,5,30U,704048.3335699507,5638917.892999829,84252.42043953671,-67.70860172628454,-63.66047094526641
8192.414528,704048.6877260408,5638917.688087863,84500.0,359.1875,-7.6875,2.9375,0.3450980484,3.0,image49.jpg,5,30U,704048.3587868264,5638917.831488431,84262.67627940542,-67.47548115021368,-63.03547094526641
8356.518539,704048.7030917289,5638917.595904993,84500.0,358.625,-7.6875,3.875,0.501960814,18.0,image50.jpg,2,30U,704048.3862968113,5638917.765153756,84274.09199832863,-67.25924321482466,-62.47297094526641
8519.617705,704048.7170013691,5638917.540779557,84500.0,359.75,-8.375,5.125,0.5254902244,19.0,image51.jpg,2,30U,704048.4141666559,5638917.698661644,84285.80364983939,-67.55821663650158,-63.59797094526641
8674.67057,704048.744092626,5638917.449057403,84500.0,2.3125,-8.0,4.6875,0.5490196347,17.0,image52.jpg,2,30U,704048.4401185269,5638917.635827784,84296.62020138257,-66.57089153399795,-66.16047094526641
8840.263434,704048.7580022669,5638917.393931968,84500.0,4.0625,-5.875,7.0,0.5803921819,14.0,image53.jpg,2,30U,704048.4697845703,5638917.567369045,84308.7283802105,-66.47305076059126,-67.91047094526641
9002.122341,704048.8209982548,5638917.285063248,84500.0,5.625,-4.125,8.3125,0.5960784554,10.0,image54.jpg,2,30U,704048.4989251278,5638917.500436461,84320.7033374471,-66.54926674938667,-69.47297094526641
9160.157653,704048.8825381959,5638917.213251963,84500.0,6.5,-3.125,8.75,0.5568627715,9.0,image55.jpg,2,30U,704048.5273022722,5638917.435019731,84332.29823990552,-66.31680331221423,-70.34797094526641
9321.786351,704048.9330805946,5638917.122451246,84500.0,7.25,-3.0625,9.125,0.5803921819,16.0,image56.jpg,2,30U,704048.5569459635,5638917.36743567,84344.45446222063,-65.87226006391086,-71.09797094526641
9490.404372,704048.9345366443,5638917.085393811,84500.0,8.5,-2.3125,9.4375,0.5490196347,19.0,image57.jpg,2,30U,704048.5888899568,5638917.296116636,84357.40649595343,-65.72649840423577,-72.34797094526641
